Price,Bedrooms,Bathrooms,Garages,Type,Latitude,Longitude,Remoteness
527000,1,1,0,Flat,51.505737,-0.005167,0.978
527000,1,1,0,Flat,51.505737,-0.005167,0.978
525000,1,1,0,Flat,51.50629,-0.004379,1.05
525000,2,2,0,Flat,51.491997,-0.016932,1.229
525000,2,1,0,Flat,51.51082,-0.038178,1.61
525000,1,1,0,Flat,51.51082,-0.038178,1.61
525000,1,1,0,Flat,51.4974,-0.012937,0.736
525000,2,2,0,Flat,51.512672,-0.029177,1.301
525000,2,1,0,Flat,51.4981,-0.022127,0.597
525000,2,1,0,Flat,51.512196,-0.03466,1.51
525000,2,2,0,Flat,51.4981,-0.022127,0.597
525000,2,2,0,Flat,51.514683,-0.017381767,1.302
525000,2,2,0,Flat,51.487427,-0.020573,1.737
525000,1,1,0,Unknown,51.506298,-0.005805,0.959
525000,2,2,0,Flat,51.512672,-0.029177,1.301
525000,1,1,0,Flat,51.50629,-0.004379,1.05
525000,2,1,0,Flat,51.514057,-0.026509,1.346
525000,2,2,0,Flat,51.512672,-0.029177,1.301
525000,2,1,0,Unknown,51.492165,-0.0242,1.266
525000,3,1,0,Flat,51.514683,-0.017381767,1.302
525000,2,2,0,Flat,51.4981,-0.022127,0.597
525000,2,1,0,Flat,51.486946,-0.016129,1.793
525000,1,1,0,Flat,51.496655,-0.015851,0.731
525000,1,1,0,Flat,51.4974,-0.012937,0.736
525000,1,1,0,Flat,51.505737,-0.005167,0.978
525000,2,2,0,Flat,51.4981,-0.022127,0.597
525000,3,1,0,Terraced,51.51225,-0.006727,1.316
525000,2,2,0,Flat,51.497864,-0.01345,0.673
525000,3,2,0,Flat,51.514683,-0.017381767,1.302
525000,1,1,0,Flat,51.509953,-0.03431,1.334
525000,1,1,0,Flat,51.500034,-0.017836,0.334
525000,1,1,0,Flat,51.505737,-0.005167,0.978
525000,2,1,0,Flat,51.508938,-0.025765,0.826
525000,2,1,0,Flat,51.508408,0.008064,1.941
525000,2,2,0,Flat,51.497864,-0.01345,0.673
525000,2,2,0,Flat,51.514683,-0.017381767,1.302
525000,2,1,0,Flat,51.48691,-0.012976,1.831
525000,1,1,0,Flat,51.50629,-0.004379,1.05
525000,2,2,0,Flat,51.4981,-0.022127,0.597
524995,1,1,0,Flat,51.49721,-0.015783,0.673
520000,1,1,0,Flat,51.506195,-0.00519,0.994
520000,1,1,0,Flat,51.50629,-0.004379,1.05
520000,1,1,0,Flat,51.500603,-0.016159689,0.316
520000,1,1,0,Flat,51.500603,-0.016159689,0.316
520000,1,1,0,Flat,51.500034,-0.017836,0.334
520000,1,1,0,Unknown,51.500034,-0.017836,0.334
520000,2,2,0,Flat,51.508408,0.008064,1.941
520000,1,1,0,Flat,51.50629,-0.004379,1.05
520000,1,1,0,Unknown,51.502247,-0.025348,0.475
520000,1,1,0,Flat,51.500603,-0.016159689,0.316
520000,2,1,0,Flat,51.498775,-0.021104,0.501
519995,2,2,0,Flat,51.514683,-0.017381767,1.302
519888,2,1,0,Flat,51.500336,-0.021166,0.345
518000,2,2,0,Flat,51.512672,-0.029177,1.301
515000,2,1,0,Flat,51.512196,-0.03466,1.51
515000,1,1,0,Flat,51.496655,-0.015851,0.731
515000,1,1,0,Flat,51.50629,-0.004379,1.05
515000,2,1,0,Flat,51.51589,-0.005026,1.714
515000,1,1,0,Unknown,51.502247,-0.025348,0.475
514995,1,1,0,Flat,51.505184,-0.005998,0.905
512500,2,1,0,Flat,51.505184,-0.005998,0.905
510000,1,1,0,Flat,51.507736,-0.03037,0.97
510000,2,1,0,Flat,51.51589,-0.005026,1.714
510000,2,2,0,Unknown,51.510124,0.000213,1.524
510000,1,1,0,Flat,51.50629,-0.004379,1.05
510000,2,2,0,Flat,51.49779,-0.018193,0.58
510000,1,1,0,Flat,51.50629,-0.004379,1.05
510000,1,1,0,Flat,51.509476,0.005646,1.826
510000,1,1,0,Flat,51.50678,-0.004603,1.056
510000,1,1,0,Flat,51.50629,-0.004379,1.05
509995,1,1,0,Flat,51.498184,-0.020035,0.545
509995,1,1,0,Flat,51.497128,-0.015009,0.699
506000,1,1,0,Flat,51.49787,-0.020797,0.59
506000,1,1,0,Flat,51.500603,-0.016159689,0.316
505000,2,1,0,Flat,51.51589,-0.005026,1.714
504700,1,1,0,Flat,51.500603,-0.016159689,0.316
504700,1,1,0,Flat,51.505413,-0.00668,0.868
504700,1,1,0,Flat,51.505184,-0.005998,0.905
504700,1,1,0,Unknown,51.505184,-0.005998,0.905
504700,1,1,0,Flat,51.50576,-0.020297,0.329
504700,1,1,0,Flat,51.504955,-0.019424,0.225
504700,1,1,0,Flat,51.505184,-0.005998,0.905
500500,1,1,0,Flat,51.500603,-0.016159689,0.316
500500,1,1,0,Flat,51.49787,-0.020797,0.59
500500,1,1,0,Flat,51.500603,-0.016159689,0.316
500000,2,2,0,Flat,51.50877,-0.029706,1.001
500000,2,1,0,Flat,51.512196,-0.03466,1.51
500000,2,1,0,Flat,51.512196,-0.03466,1.51
500000,2,2,0,Flat,51.51233,-0.029034,1.264
500000,1,1,0,Flat,51.500034,-0.017836,0.334
500000,5,1,0,Flat,51.51214,-0.0145,1.055
500000,2,2,0,Flat,51.51233,-0.029034,1.264
500000,5,2,0,Flat,51.51394,-0.03176,1.52
500000,2,2,0,Flat,51.512672,-0.029177,1.301
500000,1,1,0,Flat,51.49676,-0.015083,0.735
500000,2,2,0,Flat,51.51032,-0.039482,1.659
500000,2,2,0,Flat,51.512672,-0.029177,1.301
500000,2,1,0,Flat,51.487312,-0.019181,1.745
500000,1,1,0,Flat,51.500603,-0.016159689,0.316
500000,1,1,0,Flat,51.509476,0.005646,1.826
500000,1,1,0,Flat,51.49787,-0.020797,0.59
500000,1,1,0,Flat,51.49676,-0.015083,0.735
500000,2,2,0,Flat,51.512672,-0.029177,1.301
500000,1,1,0,Flat,51.500603,-0.016159689,0.316
500000,2,2,0,Flat,51.51032,-0.039482,1.659
500000,5,1,0,Flat,51.51214,-0.0145,1.055
500000,1,1,0,Flat,51.509476,0.005646,1.826
500000,1,1,0,Flat,51.496655,-0.015851,0.731
500000,2,2,0,Flat,51.512672,-0.029177,1.301
500000,2,1,0,Unknown,51.516357,-0.02272,1.512
500000,1,1,0,Flat,51.49787,-0.020797,0.59
500000,1,1,0,Flat,51.49787,-0.020797,0.59
500000,2,2,0,Flat,51.512672,-0.029177,1.301
499999,2,2,0,Flat,51.497864,-0.01345,0.673
499999,2,2,0,Flat,51.51547,-0.023868,1.434
499999,1,1,0,Flat,51.51589,-0.005026,1.714
499999,1,1,0,Flat,51.49968,-0.027116,0.696
499995,1,1,0,Flat,51.51214,-0.0145,1.055
499995,1,1,0,Flat,51.497128,-0.015009,0.699
499995,1,1,0,Flat,51.506195,-0.00519,0.994
499995,1,1,0,Flat,51.51214,-0.0145,1.055
499995,2,2,0,Unknown,51.49987,-0.008046,0.809
499995,1,1,0,Flat,51.505184,-0.005998,0.905
499995,2,1,0,Unknown,51.511917,-0.031415,1.33
499950,1,1,0,Flat,51.500034,-0.017836,0.334
499950,2,2,0,Flat,51.50981,-0.001026,1.433
499950,2,1,0,Flat,51.51451,-0.026158,1.383
499950,2,1,0,Flat,51.49779,-0.018193,0.58
499950,1,1,0,Flat,51.505737,-0.005167,0.978
499888,2,2,0,Flat,51.492115,-0.025441,1.3
499888,2,2,0,Flat,51.512672,-0.029177,1.301
499888,1,1,0,Flat,51.49333,-0.023213,1.122
499500,1,1,0,Unknown,51.502247,-0.025348,0.475
499000,2,1,0,Flat,51.490807,-0.004523,1.67
498500,1,1,0,Flat,51.49787,-0.020797,0.59
498500,1,1,0,Flat,51.49787,-0.020797,0.59
498500,1,1,0,Flat,51.500603,-0.016159689,0.316
498000,1,1,0,Flat,51.49787,-0.020797,0.59
497888,1,1,0,Unknown,51.508057,-0.010427,0.798
497500,2,2,0,Flat,51.512672,-0.029177,1.301
497500,2,2,0,Flat,51.512672,-0.029177,1.301
495000,1,1,0,Flat,51.50121,-0.019341,0.206
495000,1,1,0,Flat,51.505737,-0.005167,0.978
495000,1,1,0,Flat,51.500603,-0.016159689,0.316
495000,1,1,0,Flat,51.500603,-0.016159689,0.316
495000,1,1,0,Flat,51.509476,0.005646,1.826
495000,1,1,0,Flat,51.49676,-0.015083,0.735
495000,2,2,0,Flat,51.508133,-0.009069,0.872
495000,2,1,0,Flat,51.505146,-0.014329,0.38
495000,2,2,0,Flat,51.512672,-0.029177,1.301
495000,1,1,0,Flat,51.49676,-0.015083,0.735
495000,2,2,0,Flat,51.508133,-0.009069,0.872
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,2,1,0,Flat,51.51589,-0.005026,1.714
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.50998,-0.042869,1.85
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,2,2,0,Flat,51.509937,-0.000458,1.474
495000,1,1,0,Flat,51.497128,-0.015009,0.699
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.505737,-0.005167,0.978
495000,1,1,0,Flat,51.49721,-0.015783,0.673
495000,2,2,0,Flat,51.512672,-0.029177,1.301
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.4974,-0.012937,0.736
495000,1,1,0,Flat,51.49838,-0.018369,0.514
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,2,1,0,Flat,51.512672,-0.029177,1.301
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,1,1,0,Flat,51.49787,-0.020797,0.59
495000,2,1,0,Flat,51.487312,-0.019181,1.745
495000,1,1,0,Flat,51.497128,-0.015009,0.699
495000,1,1,0,Flat,51.49787,-0.020797,0.59
494995,2,2,0,Flat,51.51233,-0.029034,1.264
494995,2,2,0,Flat,51.51026,-0.028042,1.039
492000,1,1,0,Flat,51.505184,-0.005998,0.905
490250,1,1,0,Flat,51.505737,-0.005167,0.978
490000,1,1,0,Flat,51.509476,0.005646,1.826
490000,2,2,0,Flat,51.512672,-0.029177,1.301
490000,1,1,0,Flat,51.509476,0.005646,1.826
490000,2,2,0,Flat,51.512672,-0.029177,1.301
490000,1,1,0,Flat,51.498775,-0.021104,0.501
490000,2,2,0,Flat,51.512672,-0.029177,1.301
490000,2,1,0,Flat,51.51589,-0.005026,1.714
490000,1,1,0,Flat,51.509476,0.005646,1.826
490000,3,1,0,Terraced,51.499134,-0.023711,0.557
490000,1,1,0,Flat,51.505737,-0.005167,0.978
489999,1,1,0,Flat,51.497128,-0.015009,0.699
489950,1,1,0,Flat,51.49838,-0.018369,0.514
489500,1,1,0,Flat,51.49787,-0.020797,0.59
489500,1,1,0,Flat,51.49787,-0.020797,0.59
489500,1,1,0,Flat,51.49787,-0.020797,0.59
489500,2,2,0,Flat,51.509937,-0.000458,1.474
489000,1,1,0,Flat,51.49787,-0.020797,0.59
488888,2,2,0,Flat,51.518257,-0.010688,1.783
488000,1,1,0,Flat,51.509476,0.005646,1.826
488000,1,1,0,Flat,51.514435,-0.02802,1.429
487888,1,1,0,Flat,51.498775,-0.021104,0.501
485000,1,1,0,Flat,51.509476,0.005646,1.826
485000,1,1,0,Flat,51.50629,-0.004379,1.05
485000,1,1,0,Flat,51.50963,-0.00455,1.22
485000,1,1,0,Unknown,51.49604,-0.015013,0.813
485000,2,1,0,Flat,51.512196,-0.03466,1.51
485000,2,2,0,Flat,51.494423,-0.005589,1.312
485000,1,1,0,Flat,51.498688,-0.019437,0.483
485000,2,2,0,Unknown,51.492817,-0.004867,1.478
485000,2,2,0,Flat,51.509167,0.00092,1.515
485000,1,1,0,Flat,51.50678,-0.004603,1.056
485000,1,1,0,Flat,51.49604,-0.015013,0.813
485000,1,1,0,Flat,51.4974,-0.012937,0.736
485000,1,1,0,Flat,51.505184,-0.005998,0.905
485000,2,1,0,Flat,51.512196,-0.03466,1.51
485000,1,1,0,Flat,51.509476,0.005646,1.826
485000,3,1,0,Flat,51.51096,-0.031744,1.269
484950,1,1,0,Flat,51.500603,-0.016159689,0.316
484950,2,1,0,Flat,51.51451,-0.026158,1.383
484500,1,1,0,Unknown,51.48661,-0.01476,1.842
480000,1,1,0,Flat,51.49787,-0.020797,0.59
480000,1,1,0,Flat,51.500603,-0.016159689,0.316
480000,2,2,0,Flat,51.51233,-0.029034,1.264
480000,3,2,0,Flat,51.51096,-0.031744,1.269
480000,2,2,0,Flat,51.512672,-0.029177,1.301
480000,1,1,0,Flat,51.500603,-0.016159689,0.316
480000,2,2,0,Flat,51.512672,-0.029177,1.301
480000,2,2,0,Flat,51.512726,-0.029132,1.304
480000,1,1,0,Flat,51.497128,-0.015009,0.699
480000,1,1,0,Flat,51.509476,0.005646,1.826
480000,1,1,0,Flat,51.508408,0.008064,1.941
480000,2,1,0,Flat,51.514824,-0.014383,1.347
480000,2,1,0,Flat,51.51251,-0.028132,1.246
480000,2,1,0,Flat,51.51484,-0.000618,1.812
480000,1,1,0,Flat,51.509476,0.005646,1.826
480000,1,1,0,Flat,51.509476,0.005646,1.826
480000,1,1,0,Flat,51.502247,-0.025348,0.475
480000,1,1,0,Flat,51.500603,-0.016159689,0.316
479900,1,1,0,Flat,51.505184,-0.005998,0.905
479888,1,1,0,Flat,51.498775,-0.021104,0.501
479000,2,1,0,Flat,51.51693,-0.008223,1.707
479000,2,1,0,Flat,51.51311,-0.000391,1.689
479000,2,1,0,Flat,51.51484,-0.000618,1.812
479000,2,2,0,Flat,51.51484,-0.000618,1.812
479000,2,2,0,Flat,51.51311,-0.000391,1.689
479000,2,2,0,Flat,51.515526,-0.006007,1.643
479000,2,2,0,Unknown,51.51484,-0.000618,1.812
479000,2,2,0,Unknown,51.51484,-0.000618,1.812
479000,2,1,0,Flat,51.51484,-0.000618,1.812
479000,2,1,0,Flat,51.51484,-0.000618,1.812
479000,2,2,0,Flat,51.508526,-0.015234,0.657
479000,2,2,0,Flat,51.51484,-0.000618,1.812
479000,2,1,0,Flat,51.5151,0.002233,1.972
479000,2,2,0,Unknown,51.51484,-0.000618,1.812
478888,2,2,0,Flat,51.51215,-0.009424322,1.199
478500,1,1,0,Flat,51.49787,-0.020797,0.59
478500,1,1,0,Flat,51.49787,-0.020797,0.59
478500,1,1,0,Flat,51.49787,-0.020797,0.59
478500,1,1,0,Flat,51.49787,-0.020797,0.59
478500,1,1,0,Flat,51.49787,-0.020797,0.59
478500,1,1,0,Flat,51.500603,-0.016159689,0.316
478000,1,1,0,Flat,51.509476,0.005646,1.826
478000,1,1,0,Flat,51.509476,0.005646,1.826
478000,1,1,0,Flat,51.49787,-0.020797,0.59
475000,1,1,0,Flat,51.500034,-0.017836,0.334
475000,1,1,0,Flat,51.4981,-0.022127,0.597
475000,2,1,0,Flat,51.498672,-0.021786,0.529
475000,2,2,0,Flat,51.51484,-0.000618,1.812
475000,1,1,0,Flat,51.510445,-0.04112,1.765
475000,1,1,0,Flat,51.496094,-0.026681,0.95
475000,5,1,0,Flat,51.514565,-0.034356,1.686
475000,2,2,0,Flat,51.49987,-0.008046,0.809
475000,2,1,0,Unknown,51.495205,-0.00665,1.198
475000,1,1,0,Flat,51.502247,-0.025348,0.475
475000,2,2,0,Flat,51.512672,-0.029177,1.301
475000,2,2,0,Flat,51.51233,-0.029034,1.264
475000,2,1,0,Flat,51.512196,-0.03466,1.51
475000,2,2,0,Flat,51.491413,-0.0255,1.374
475000,2,2,0,Flat,51.511814,-0.032659,1.381
475000,2,2,0,Flat,51.51215,-0.009424322,1.199
475000,2,1,1,Terraced,51.496277,-0.023215,0.813
475000,2,1,0,Flat,51.495205,-0.00665,1.198
475000,1,1,0,Flat,51.502247,-0.025348,0.475
475000,1,1,0,Flat,51.498775,-0.021104,0.501
475000,1,1,0,Flat,51.49968,-0.027116,0.696
475000,1,1,0,Flat,51.509476,0.005646,1.826
475000,1,1,0,Unknown,51.508057,-0.010427,0.798
475000,1,1,0,Flat,51.4981,-0.022127,0.597
475000,1,1,0,Flat,51.501957,-0.024698,0.438
475000,2,2,0,Flat,51.512672,-0.029177,1.301
474999,2,1,0,Flat,51.514256,-0.028057,1.412
474950,1,1,0,Flat,51.500603,-0.016159689,0.316
474888,1,1,0,Flat,51.509476,0.005646,1.826
473000,1,1,0,Flat,51.49787,-0.020797,0.59
473000,1,1,0,Flat,51.500603,-0.016159689,0.316
473000,1,1,0,Flat,51.49787,-0.020797,0.59
473000,1,1,0,Flat,51.49787,-0.020797,0.59
473000,1,1,0,Flat,51.49787,-0.020797,0.59
473000,1,1,0,Flat,51.49787,-0.020797,0.59
470000,2,2,0,Flat,51.51215,-0.009424322,1.199
470000,2,1,0,Flat,51.51484,-0.000618,1.812
470000,2,2,0,Flat,51.509167,0.00092,1.515
470000,2,2,0,Flat,51.512672,-0.029177,1.301
470000,1,1,0,Flat,51.506195,-0.00519,0.994
470000,1,1,0,Flat,51.510303,-0.03869,1.61
470000,1,1,0,Flat,51.49838,-0.018369,0.514
470000,1,1,0,Flat,51.497128,-0.015009,0.699
470000,1,1,0,Flat,51.505737,-0.005167,0.978
470000,1,1,0,Flat,51.506195,-0.00519,0.994
470000,1,1,0,Flat,51.51215,-0.009424322,1.199
470000,1,1,0,Flat,51.49676,-0.015083,0.735
470000,2,1,0,Flat,51.512196,-0.03466,1.51
469999,2,1,0,Flat,51.51144,-0.028625,1.167
469995,1,1,0,Flat,51.509476,0.005646,1.826
469950,2,2,0,Flat,51.51484,-0.000618,1.812
469000,2,1,0,Flat,51.51693,-0.008223,1.707
469000,2,1,0,Flat,51.51484,-0.000618,1.812
469000,2,1,0,Flat,51.5151,0.002233,1.972
469000,2,2,0,Flat,51.51484,-0.000618,1.812
469000,2,2,0,Unknown,51.51484,-0.000618,1.812
469000,2,1,0,Flat,51.51484,-0.000618,1.812
469000,2,2,0,Flat,51.515526,-0.006007,1.643
469000,2,2,0,Flat,51.51311,-0.000391,1.689
469000,2,1,0,Flat,51.51311,-0.000391,1.689
469000,2,2,0,Flat,51.51215,-0.009424322,1.199
469000,2,2,0,Flat,51.51484,-0.000618,1.812
469000,2,1,0,Flat,51.51311,-0.000391,1.689
469000,2,2,0,Flat,51.508633,-0.015834,0.655
469000,2,2,0,Flat,51.51484,-0.000618,1.812
469000,2,2,0,Unknown,51.51484,-0.000618,1.812
468888,2,2,0,Flat,51.51215,-0.009424322,1.199
467950,2,2,0,Flat,51.51233,-0.029034,1.264
465000,1,1,0,Flat,51.509476,0.005646,1.826
465000,2,1,0,Flat,51.512196,-0.03466,1.51
465000,2,2,0,Flat,51.51233,-0.029034,1.264
465000,2,2,0,Flat,51.51484,-0.000618,1.812
465000,2,1,0,Terraced,51.492165,-0.0242,1.266
465000,1,1,0,Flat,51.498775,-0.021104,0.501
465000,1,1,0,Unknown,51.4981,-0.022127,0.597
465000,3,1,0,Flat,51.49283,-0.025194,1.22
465000,2,2,0,Flat,51.51233,-0.029034,1.264
465000,1,1,0,Flat,51.498775,-0.021104,0.501
465000,1,1,0,Flat,51.509476,0.005646,1.826
465000,2,1,0,Semi,51.51225,-0.006727,1.316
465000,2,2,0,Flat,51.51484,-0.000618,1.812
465000,1,1,0,Unknown,51.500603,-0.016159689,0.316
465000,1,1,0,Flat,51.498775,-0.021104,0.501
465000,2,1,0,Semi,51.51225,-0.006727,1.316
465000,2,2,0,Flat,51.51484,-0.000618,1.812
465000,1,1,0,Unknown,51.500603,-0.016159689,0.316
465000,1,1,0,Flat,51.508057,-0.010427,0.798
465000,2,1,0,Flat,51.487312,-0.019181,1.745
464888,2,2,0,Flat,51.51233,-0.029034,1.264
463000,1,1,0,Flat,51.509476,0.005646,1.826
460000,1,1,0,Flat,51.509476,0.005646,1.826
460000,4,1,0,Unknown,51.51677,-0.02521,1.598
460000,1,1,0,Flat,51.497128,-0.015009,0.699
460000,1,1,0,Flat,51.508408,0.008064,1.941
460000,2,1,0,Flat,51.508945,-0.001827,1.336
460000,1,1,0,Flat,51.509476,0.005646,1.826
460000,2,2,0,Flat,51.51484,-0.000618,1.812
460000,1,1,0,Flat,51.49787,-0.020797,0.59
460000,1,1,0,Flat,51.509476,0.005646,1.826
460000,1,1,0,Flat,51.508408,0.008064,1.941
460000,2,2,0,Flat,51.512672,-0.029177,1.301
460000,2,2,0,Flat,51.512672,-0.029177,1.301
460000,1,1,0,Flat,51.498775,-0.021104,0.501
459995,1,1,0,Flat,51.514057,-0.026509,1.346
459995,2,2,0,Flat,51.51233,-0.029034,1.264
459995,1,1,0,Flat,51.514057,-0.026509,1.346
459950,1,1,0,Flat,51.499302,-0.027147,0.72
459950,1,1,0,Unknown,51.51032,-0.039482,1.659
459950,1,1,0,Flat,51.49838,-0.018369,0.514
459000,1,1,0,Flat,51.509388,-0.033902,1.275
459000,2,2,0,Flat,51.51484,-0.000618,1.812
459000,2,1,0,Flat,51.486855,-0.015441,1.809
456500,1,1,0,Flat,51.49787,-0.020797,0.59
456500,1,1,0,Flat,51.49787,-0.020797,0.59
456500,1,1,0,Flat,51.49787,-0.020797,0.59
456000,1,1,0,Flat,51.509476,0.005646,1.826
456000,1,1,0,Flat,51.509476,0.005646,1.826
456000,1,1,0,Flat,51.509476,0.005646,1.826
456000,1,1,0,Flat,51.509476,0.005646,1.826
455000,2,1,0,Unknown,51.509167,0.00092,1.515
455000,1,1,0,Flat,51.505383,-0.007013,0.845
455000,1,1,0,Flat,51.509476,0.005646,1.826
455000,2,2,0,Flat,51.51484,-0.000618,1.812
455000,2,2,0,Unknown,51.498672,-0.021786,0.529
455000,1,1,0,Flat,51.514057,-0.026509,1.346
455000,1,1,0,Flat,51.4981,-0.022127,0.597
451000,1,1,0,Flat,51.49787,-0.020797,0.59
451000,1,1,0,Flat,51.49787,-0.020797,0.59
451000,1,1,0,Flat,51.49787,-0.020797,0.59
451000,1,1,0,Flat,51.49787,-0.020797,0.59
451000,1,1,0,Flat,51.500603,-0.016159689,0.316
450000,2,2,0,Flat,51.512672,-0.029177,1.301
450000,4,1,0,Unknown,51.517628,-0.025028,1.686
450000,1,1,0,Flat,51.508247,0.007855,1.922
450000,2,2,0,Flat,51.512672,-0.029177,1.301
450000,2,1,0,Flat,51.509167,0.00092,1.515
450000,3,1,0,Flat,51.51063,-0.020172,0.855
450000,2,2,0,Flat,51.512672,-0.029177,1.301
450000,2,1,0,Unknown,51.49892,-0.026472,0.709
450000,3,1,0,Flat,51.517143,-0.028264,1.709
450000,1,1,0,Flat,51.502247,-0.025348,0.475
450000,2,2,0,Flat,51.509167,0.00092,1.515
450000,2,1,0,Flat,51.51311,-0.000391,1.689
450000,1,1,0,Flat,51.502228,-0.007611,0.765
450000,1,1,0,Unknown,51.509476,0.005646,1.826
450000,1,1,0,Flat,51.509476,0.005646,1.826
450000,1,1,0,Flat,51.509476,0.005646,1.826
450000,1,1,0,Flat,51.50629,-0.004379,1.05
450000,2,1,0,Flat,51.5153,-0.023385,1.407
450000,1,1,0,Unknown,51.51839,-0.016217,1.719
450000,1,1,0,Flat,51.49787,-0.020797,0.59
450000,3,1,0,Flat,51.512012,-0.017763,1.004
450000,1,1,0,Flat,51.49787,-0.020797,0.59
450000,2,1,0,Flat,51.512196,-0.03466,1.51
450000,2,2,0,Flat,51.51484,-0.000618,1.812
450000,1,1,0,Flat,51.509476,0.005646,1.826
450000,1,1,0,Flat,51.508408,0.008064,1.941
450000,1,1,0,Flat,51.49787,-0.020797,0.59
450000,1,1,0,Flat,51.509476,0.005646,1.826
450000,1,1,0,Flat,51.505184,-0.005998,0.905
450000,1,1,0,Flat,51.4981,-0.022127,0.597
450000,2,1,0,Flat,51.512672,-0.029177,1.301
450000,1,1,0,Flat,51.499302,-0.027147,0.72
450000,1,1,0,Flat,51.497128,-0.015009,0.699
450000,2,2,0,Flat,51.511814,-0.032659,1.381
450000,3,2,0,Terraced,51.517143,-0.028264,1.709
450000,1,1,0,Flat,51.49787,-0.020797,0.59
450000,1,1,0,Flat,51.508247,0.007855,1.922
450000,1,1,0,Unknown,51.499504,-0.018392,0.389
450000,2,1,0,Flat,51.514824,-0.014383,1.347
450000,1,1,0,Flat,51.497128,-0.015009,0.699
450000,2,2,0,Flat,51.511814,-0.032659,1.381
450000,1,1,0,Flat,51.505184,-0.005998,0.905
450000,2,1,0,Flat,51.514824,-0.014383,1.347
450000,2,1,0,Unknown,51.512722,-0.028988,1.298
450000,1,1,0,Flat,51.509476,0.005646,1.826
450000,1,2,0,Flat,51.509476,0.005646,1.826
450000,1,1,0,Unknown,51.49968,-0.027116,0.696
450000,1,1,0,Flat,51.498775,-0.021104,0.501
450000,1,1,0,Flat,51.498775,-0.021104,0.501
450000,1,1,0,Flat,51.505184,-0.005998,0.905
450000,2,2,0,Flat,51.51891,-0.017189,1.772
450000,2,1,0,Unknown,51.486237,-0.012285,1.915
449999,1,1,0,Flat,51.500603,-0.016159689,0.316
449999,2,1,0,Unknown,51.492527,-0.02221,1.191
449999,2,2,0,Flat,51.511814,-0.032659,1.381
449995,3,1,0,Unknown,51.511448,-0.026506,1.087
449995,2,1,0,Flat,51.509167,0.00092,1.515
449995,1,1,0,Unknown,51.49787,-0.020797,0.59
449995,1,1,0,Flat,51.492115,-0.013975285,1.252
449995,2,2,0,Flat,51.50922,0.000361,1.483
449000,1,1,0,Flat,51.51233,-0.029034,1.264
449000,2,2,0,Flat,51.51251,-0.028132,1.246
447500,1,1,0,Flat,51.502247,-0.025348,0.475
445500,1,1,0,Flat,51.49787,-0.020797,0.59
445500,1,1,0,Flat,51.49787,-0.020797,0.59
445500,1,1,0,Flat,51.49787,-0.020797,0.59
445500,1,1,0,Flat,51.49787,-0.020797,0.59
445500,1,1,0,Flat,51.49787,-0.020797,0.59
445000,2,1,0,Flat,51.512196,-0.03466,1.51
445000,2,2,0,Flat,51.51484,-0.000618,1.812
445000,2,1,0,Flat,51.51353,-0.025595,1.267
445000,1,1,0,Flat,51.514057,-0.026509,1.346
445000,1,1,0,Flat,51.500603,-0.016159689,0.316
445000,2,2,0,Flat,51.509167,0.00092,1.515
445000,1,1,0,Flat,51.493877,-0.004648,1.401
445000,1,1,0,Flat,51.498158,-0.020569,0.555
445000,1,1,0,Flat,51.49787,-0.020797,0.59
445000,1,1,0,Flat,51.509937,-0.000458,1.474
445000,1,1,0,Flat,51.49779,-0.018193,0.58
445000,1,1,0,Flat,51.514057,-0.026509,1.346
444888,1,1,0,Flat,51.506195,-0.00519,0.994
440000,1,1,0,Flat,51.509476,0.005646,1.826
440000,2,2,0,Flat,51.508133,-0.009069,0.872
440000,1,1,0,Flat,51.509476,0.005646,1.826
440000,2,1,0,Flat,51.5114,-0.012875,1.015
440000,2,2,0,Flat,51.512505,-0.003444,1.489
440000,1,1,0,Flat,51.49604,-0.015013,0.813
440000,1,1,0,Flat,51.509476,0.005646,1.826
440000,1,1,0,Flat,51.49604,-0.015013,0.813
440000,1,1,0,Flat,51.498158,-0.020569,0.555
440000,1,1,0,Flat,51.509476,0.005646,1.826
440000,1,1,0,Flat,51.509476,0.005646,1.826
440000,2,1,0,Flat,51.512196,-0.03466,1.51
440000,1,1,0,Flat,51.508057,-0.010427,0.798
440000,1,1,0,Flat,51.509476,0.005646,1.826
440000,1,1,0,Flat,51.500603,-0.016159689,0.316
440000,2,2,0,Flat,51.512672,-0.029177,1.301
440000,1,1,0,Unknown,51.509476,0.005646,1.826
439999,2,1,0,Flat,51.48661,-0.01476,1.842
439999,3,1,0,Flat,51.51645,-0.007971,1.667
